"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"8508" 27 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 41 0.557637394634146
"8509" 27 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 13 -0.991608723846154
"8510" 27 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 92 -0.99019527173913
"8511" 27 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 135 -0.98738894362963
"8512" 27 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 202 -0.984946617029703
"8513" 27 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 121 -0.0363254921487603
"8514" 27 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 147 -0.21263589292517
"8515" 27 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 70 -0.988068887714286
"8516" 27 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 71 -0.985097638028169
"8517" 27 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 117 -0.980649077435897
"8518" 27 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 120 -0.9809142235
"8519" 27 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 83 -0.986660307590361
"8520" 27 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 55 -0.465596381973655
"8521" 27 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 121 -0.611562651810901
"8522" 27 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 80 -0.979636597
"8523" 27 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 115 -0.988762092434783
"8524" 27 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 239 -0.98556762167364
"8525" 27 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 108 -0.983931019074074
"8526" 27 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 66 -0.991330489545454
"8527" 27 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 89 -0.990967265842697
"8528" 27 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 44 -0.960726519318182
"8529" 27 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 27 -0.974516833333333
"8530" 27 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 115 -0.98163768573913
"8531" 27 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 24 -0.99162234375
"8532" 27 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 43 0.0932628934674418
"8533" 27 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 27 0.0676283431851852
"8534" 27 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 102 -0.730982211730392
"8535" 27 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 133 -0.694383624661654
"8536" 27 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 45 -0.973583037111111
"8537" 27 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 33 -0.977089441212121
"8538" 27 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 37 -0.981617456756757
"8539" 27 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 57 -0.962877828245614
"8540" 27 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 141 -0.565033074110851
"8541" 27 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 77 -0.868447434088701
"8542" 27 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 5 -0.995116148
"8543" 27 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 52 -0.986142530192308
"8544" 27 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 18 -0.985911467222222
"8545" 27 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 96 -0.968451850625
"8546" 27 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 51 -0.983970547843137
"8547" 27 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 56 -0.758436408392857
"8548" 27 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 67 0.434470735373134
"8549" 27 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 27 0.298233950140741
"8550" 27 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 114 -0.101605645342105
"8551" 27 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 35 -0.360109936171429
"8552" 27 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 102 -0.533460937784314
"8553" 27 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 22 -0.594468389409091
"8554" 27 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 75 -0.985658083066667
"8555" 27 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 77 -0.983755145714286
"8556" 27 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 80 -0.8804963452625
"8557" 27 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 92 -0.456704499065217
"8558" 27 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 88 -0.515426565513636
"8559" 27 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 159 -0.719863085338365
"8560" 27 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 101 -0.907554793138614
"8561" 27 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 70 -0.387441333414286
"8562" 27 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 26 -0.336692889961538
"8563" 27 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 61 -0.993771605245902
"8564" 27 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 59 -0.985364482542373
"8565" 27 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 12 -0.9855760475
"8566" 27 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 47 0.249880302744681
"8567" 27 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 23 0.137474663782609
"8568" 27 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 61 -0.989086764918033
"8569" 27 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 136 -0.985196134632353
"8570" 27 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 136 -0.975931637867647
"8571" 27 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 160 -0.7273980834375
"8572" 27 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 107 -0.0557844327102804
"8573" 27 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 159 -0.761814861050314
"8574" 27 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 72 -0.977196706805556
"8575" 27 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 9 -0.970867074444444
"8576" 27 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 62 -0.977922750645161
"8577" 27 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 124 -0.977620523225806
"8578" 27 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 100 -0.7911978179417
"8579" 27 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 138 -0.619095936188406
"8580" 27 "SITTING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 81 -0.976872813827161
"8581" 27 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 109 -0.979286464770642
"8582" 27 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 134 -0.977577907910448
"8583" 27 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 193 -0.990567580518135
"8584" 27 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 67 -0.987479741940298
"8585" 27 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 82 -0.990050997439024
"8586" 27 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 71 -0.438624586084507
"8587" 27 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 56 -0.495660771142857
"8588" 27 "SITTING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 43 -0.990466498139535
"8589" 27 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 56 -0.793287400607143
"8590" 27 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 79 -0.963144391392405
"8591" 27 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 48 -0.962201806875
"8592" 27 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 94 -0.987213172446809
"8593" 27 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 45 -0.994125878666667
"8594" 27 "STANDING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 21 0.0535277967095238
"8595" 27 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 48 0.075732463375
"8596" 27 "STANDING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 11 0.0886808848181818
"8597" 27 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 84 -0.856198902428571
"8598" 27 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 166 -0.679022049228916
"8599" 27 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 70 -0.791811702714286
"8600" 27 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 13 -0.986462903076923
"8601" 27 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 50 -0.98136039
"8602" 27 "STANDING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 35 -0.968007306
"8603" 27 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 147 -0.638731407819728
"8604" 27 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 135 -0.768631021790378
"8605" 27 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 20 -0.947414396
"8606" 27 "STANDING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 55 -0.986481060363636
"8607" 27 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 25 -0.9580795296
"8608" 27 "STANDING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 90 -0.978283431444445
"8609" 27 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 70 -0.96126456
"8610" 27 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 33 -0.994023345454545
"8611" 27 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 89 -0.0661449094382022
"8612" 27 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 38 0.964577528157895
"8613" 27 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 105 -0.104591365771429
"8614" 27 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 55 -0.100829321181818
"8615" 27 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 90 -0.570574308036667
"8616" 27 "STANDING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 70 -0.384060892604286
"8617" 27 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 39 -0.99214060974359
"8618" 27 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 90 -0.985546754888889
"8619" 27 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 86 -0.986383295465116
"8620" 27 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 127 -0.735683816244095
"8621" 27 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 72 -0.282171707777778
"8622" 27 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 152 -0.664832270388158
"8623" 27 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 173 -0.806032060062428
"8624" 27 "STANDING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 81 -0.678126415074074
"8625" 27 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 50 -0.15380620736
"8626" 27 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 70 -0.857438137685714
"8627" 27 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 79 -0.983203709620253
"8628" 27 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 21 -0.950139268095238
"8629" 27 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 45 -0.189012855333333
"8630" 27 "STANDING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 35 -0.187851694285714
"8631" 27 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 33 -0.990294082727273
"8632" 27 "STANDING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 137 -0.988940363576642
"8633" 27 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 167 -0.97474969
"8634" 27 "STANDING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 180 -0.854790436388889
"8635" 27 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 146 -0.240583715875795
"8636" 27 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 140 -0.627635513164286
"8637" 27 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 102 -0.976144756372549
"8638" 27 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 50 -0.9576113782
"8639" 27 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 86 -0.980905261976744
"8640" 27 "STANDING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 133 -0.97483350075188
"8641" 27 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 92 -0.949614028163044
"8642" 27 "STANDING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 109 -0.500850778407706
"8643" 27 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 120 -0.777067786600833
"8644" 27 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 106 -0.979562418113208
"8645" 27 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 157 -0.975723206687898
"8646" 27 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 237 -0.982682650295359
"8647" 27 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 86 -0.973744518023256
"8648" 27 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 81 -0.98788821654321
"8649" 27 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 92 -0.765217487639131
"8650" 27 "STANDING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 64 -0.24642549774375
"8651" 27 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 96 -0.68059722571875
"8652" 27 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 48 0.122380769670833
"8653" 27 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 6 0.0822891443333333
"8654" 27 "WALKING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 21 -0.0595030365952381
"8655" 27 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 127 -0.242244121608661
"8656" 27 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 62 -0.740026135322581
"8657" 27 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 18 -0.957072720555555
"8658" 27 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 35 -0.564030089428571
"8659" 27 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 37 -0.356568067567568
"8660" 27 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 45 -0.250571802444444
"8661" 27 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 87 -0.234762951944828
"8662" 27 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 46 -0.0371317321663043
"8663" 27 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 35 -0.101201302891429
"8664" 27 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 57 -0.0655179027631579
"8665" 27 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 30 -0.312325369333333
"8666" 27 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 84 -0.499067208095238
"8667" 27 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 61 -0.494356070163934
"8668" 27 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 52 0.943536322115385
"8669" 27 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 34 -0.0426471261744118
"8670" 27 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 39 -0.0971408852145385
"8671" 27 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 67 -0.0766738751494761
"8672" 27 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 86 -0.0942950505389535
"8673" 27 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 21 -0.354375222285714
"8674" 27 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 80 -0.368106376625
"8675" 27 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 58 -0.24446411637931
"8676" 27 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 46 -0.100076198934783
"8677" 27 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 91 -0.158519644721978
"8678" 27 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 94 -0.193109202089362
"8679" 27 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 91 -0.359191232021978
"8680" 27 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 109 -0.281998129270642
"8681" 27 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 40 -0.1009925371375
"8682" 27 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 38 -0.585206900789474
"8683" 27 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 19 -0.517347796842105
"8684" 27 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 57 -0.194767362438596
"8685" 27 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 57 -0.187497034561404
"8686" 27 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 29 -0.657201308275862
"8687" 27 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 140 -0.489006009071429
"8688" 27 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 74 -0.230656159189189
"8689" 27 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 132 -0.177135662371212
"8690" 27 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 90 -0.125365509111111
"8691" 27 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 159 -0.261097435071698
"8692" 27 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 60 -0.2817155295
"8693" 27 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 48 -0.403247039583333
"8694" 27 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 140 -0.346741459707143
"8695" 27 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 193 -0.329231064813471
"8696" 27 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 18 -0.41797825
"8697" 27 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 100 -0.6810506003
"8698" 27 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 104 -0.489743573846154
"8699" 27 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 92 -0.388961954021739
"8700" 27 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 130 -0.576972717692308
"8701" 27 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 66 -0.597182557121212
"8702" 27 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 67 -0.266820523119104
"8703" 27 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 34 -0.423831962
"8704" 27 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 34 -0.655176910588235
"8705" 27 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 45 -0.297723729777778
"8706" 27 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 33 -0.73244367030303
"8707" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 35 -0.211384350485714
"8708" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 75 -0.629756252358667
"8709" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 13 -0.933002461538462
"8710" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 39 0.147144932174359
"8711" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 5 0.195985772
"8712" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 43 0.0702939533255814
"8713" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 89 0.114802658231461
"8714" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 44 -0.920921521590909
"8715" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 27 -0.412535171111111
"8716" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 17 -0.274267898235294
"8717" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 45 0.117242016086667
"8718" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 87 0.100676268002299
"8719" 27 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 44 -0.138528104113636
"8720" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 23 -0.200639873347826
"8721" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 21 -0.122286569714286
"8722" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 50 -0.205966272668
"8723" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 41 -0.132900070470732
"8724" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 41 -0.44470089195122
"8725" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 44 0.931380178636364
"8726" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 15 -0.05639440362
"8727" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 73 -0.0875140743945206
"8728" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 12 -0.0130011767
"8729" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 76 -0.0420799954815789
"8730" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 6 -0.284542768333333
"8731" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 63 -0.336203546825397
"8732" 27 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 41 -0.233482418170732
"8733" 27 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 43 -0.0141012992093023
"8734" 27 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 67 0.0903855698686567
"8735" 27 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 62 0.0505021701854839
